,,,Struggling Index,Suffering Index,Thriving Index,Health Problems,,,,Count On to Help,,,,Experience Calmness Yesterday,,,,Feel at Peace With Life,,,,Exciting Life or Calm Life,,,,,,Various Aspects of Life in Balance,,,,Main Purpose in Life,,,,,,,Focus on Taking Care of Themselves or Taking Care of Others,,,,,,Enjoy the Work You Do Every Day,,,,Work Significantly Improves the Lives of Others Outside of Household,,,,Many Choices in Type of Work,,,
,,Getting by on present income,65.1%,12.8%,22.1%,20.3%,79.7%,0.0%,0.0%,74.7%,25.3%,0.1%,0.0%,72.9%,26.9%,0.2%,0.0%,89.0%,9.7%,1.2%,0.0%,9.1%,85.8%,3.9%,0.3%,0.9%,0.0%,74.9%,22.2%,2.9%,0.0%,22.7%,49.3%,27.8%,0.0%,0.1%,0.1%,0.0%,47.3%,29.6%,21.2%,0.0%,2.0%,0.0%,85.9%,14.1%,0.0%,0.0%,75.2%,24.5%,0.3%,0.0%,59.7%,40.1%,0.2%,0.0%
,,Finding it difficult on present income,70.4%,21.3%,8.2%,32.3%,67.7%,0.0%,0.0%,64.3%,34.2%,1.5%,0.0%,63.2%,36.8%,0.0%,0.0%,80.1%,19.9%,0.0%,0.0%,8.9%,89.5%,1.6%,0.0%,0.0%,0.0%,58.1%,38.6%,3.3%,0.0%,15.1%,55.4%,25.5%,2.4%,1.5%,0.0%,0.0%,45.1%,28.6%,26.3%,0.0%,0.0%,0.0%,79.4%,20.6%,0.0%,0.0%,78.6%,21.4%,0.0%,0.0%,47.9%,52.1%,0.0%,0.0%
,,Finding it very difficult on present income,50.0%,44.1%,6.0%,34.4%,65.6%,0.0%,0.0%,45.3%,53.8%,0.9%,0.0%,62.5%,35.8%,1.7%,0.0%,70.2%,29.6%,0.2%,0.0%,5.6%,93.7%,0.6%,0.0%,0.1%,0.0%,50.1%,49.8%,0.1%,0.0%,16.9%,61.8%,18.8%,0.3%,2.1%,0.0%,0.0%,47.9%,29.0%,23.2%,0.0%,0.0%,0.0%,65.5%,33.6%,1.0%,0.0%,73.6%,25.8%,0.6%,0.0%,45.7%,53.6%,0.6%,0.0%
,Urban/Rural,A rural area or on a farm,66.6%,17.0%,16.5%,25.3%,74.7%,0.0%,0.0%,67.1%,32.9%,0.0%,0.0%,71.9%,26.0%,2.1%,0.0%,88.0%,11.5%,0.0%,0.4%,10.3%,88.4%,1.3%,0.0%,0.0%,0.0%,72.5%,26.9%,0.6%,0.0%,24.1%,46.1%,29.4%,0.0%,0.3%,0.0%,0.0%,49.6%,21.8%,28.6%,0.0%,0.0%,0.0%,88.3%,11.0%,0.7%,0.0%,77.4%,21.9%,0.7%,0.0%,46.7%,52.6%,0.7%,0.0%
,,A small town or villAge,57.1%,28.5%,14.5%,19.9%,80.1%,0.0%,0.0%,68.3%,30.5%,1.3%,0.0%,71.5%,28.4%,0.1%,0.0%,81.5%,18.0%,0.4%,0.0%,9.4%,86.5%,2.7%,0.0%,1.5%,0.0%,62.7%,35.4%,1.9%,0.0%,20.2%,56.4%,20.6%,1.3%,1.5%,0.0%,0.0%,45.4%,32.6%,20.7%,0.0%,1.3%,0.0%,73.8%,25.9%,0.3%,0.0%,75.5%,24.2%,0.3%,0.0%,55.4%,42.1%,2.6%,0.0%
,,A large city,62.6%,14.4%,23.0%,28.4%,71.6%,0.0%,0.0%,64.5%,35.1%,0.5%,0.0%,70.5%,29.4%,0.1%,0.0%,84.1%,14.5%,1.4%,0.0%,9.4%,86.8%,3.4%,0.3%,0.1%,0.0%,68.4%,28.0%,3.6%,0.0%,20.5%,51.5%,26.3%,0.7%,0.9%,0.1%,0.0%,45.1%,32.3%,21.4%,0.0%,1.1%,0.0%,85.8%,14.2%,0.0%,0.0%,71.0%,28.4%,0.6%,0.0%,57.1%,42.7%,0.2%,0.0%
,,A suburb of a large city,63.7%,25.5%,10.7%,36.0%,64.0%,0.0%,0.0%,71.6%,28.1%,0.3%,0.0%,50.5%,49.5%,0.0%,0.0%,76.7%,23.3%,0.0%,0.0%,8.5%,87.9%,3.6%,0.0%,0.0%,0.0%,59.4%,40.3%,0.3%,0.0%,22.4%,52.3%,25.4%,0.0%,0.0%,0.0%,0.0%,52.2%,29.0%,18.7%,0.0%,0.0%,0.0%,67.7%,32.3%,0.0%,0.0%,89.4%,10.6%,0.0%,0.0%,59.7%,40.3%,0.0%,0.0%
Morocco,Age,15-24,61.5%,4.5%,33.9%,9.2%,90.5%,0.3%,0.0%,72.7%,25.9%,1.4%,0.0%,74.5%,22.4%,3.2%,0.0%,63.4%,31.6%,4.9%,0.0%,13.3%,75.7%,8.6%,0.0%,2.5%,0.0%,52.2%,44.2%,3.6%,0.0%,28.2%,42.4%,27.6%,0.0%,0.5%,1.1%,0.3%,53.6%,23.1%,21.2%,0.0%,2.1%,0.0%,64.7%,31.9%,3.5%,0.0%,55.3%,38.9%,5.8%,0.0%,59.9%,37.8%,2.4%,0.0%
,,25-34,64.1%,12.7%,23.2%,15.1%,84.9%,0.0%,0.0%,56.7%,42.2%,1.1%,0.0%,68.9%,27.0%,4.1%,0.0%,54.1%,38.8%,6.4%,0.7%,4.5%,89.4%,4.9%,0.0%,1.2%,0.0%,47.1%,45.8%,7.0%,0.0%,19.1%,49.7%,26.1%,0.2%,0.8%,4.0%,0.0%,49.0%,20.9%,29.0%,0.0%,1.1%,0.0%,69.9%,27.1%,3.0%,0.0%,71.1%,22.2%,6.7%,0.0%,59.6%,39.5%,1.0%,0.0%
,,35-44,64.5%,11.2%,24.3%,18.3%,81.0%,0.6%,0.0%,41.7%,57.0%,1.3%,0.0%,73.9%,21.1%,5.0%,0.0%,62.8%,33.4%,3.8%,0.0%,2.1%,90.8%,2.8%,0.5%,3.8%,0.0%,54.9%,31.7%,13.5%,0.0%,19.1%,53.3%,23.1%,0.0%,0.0%,4.6%,0.0%,47.0%,16.6%,32.9%,0.0%,3.5%,0.0%,84.3%,12.7%,2.9%,0.0%,75.7%,19.5%,4.7%,0.0%,56.9%,38.9%,4.2%,0.0%
,,45-64,66.6%,7.9%,25.6%,42.2%,57.8%,0.0%,0.0%,46.7%,51.8%,1.4%,0.0%,74.6%,22.4%,3.0%,0.0%,73.6%,18.8%,7.6%,0.0%,1.2%,93.3%,1.3%,0.0%,4.1%,0.0%,68.3%,26.2%,5.4%,0.0%,10.1%,45.9%,37.4%,1.3%,0.0%,5.4%,0.0%,41.3%,19.5%,33.7%,0.7%,4.8%,0.0%,89.3%,6.9%,3.9%,0.0%,78.7%,13.9%,7.3%,0.0%,65.5%,31.0%,3.5%,0.0%
,,65+,69.6%,8.1%,22.3%,62.7%,37.3%,0.0%,0.0%,41.2%,58.8%,0.0%,0.0%,88.6%,5.7%,5.7%,0.0%,88.1%,11.9%,0.0%,0.0%,4.3%,90.0%,0.0%,0.0%,5.7%,0.0%,62.8%,19.4%,17.8%,0.0%,9.4%,44.3%,44.3%,0.0%,0.0%,2.0%,0.0%,30.8%,16.3%,41.5%,0.0%,11.4%,0.0%,67.8%,32.2%,0.0%,0.0%,46.8%,32.2%,20.9%,0.0%,22.8%,77.2%,0.0%,0.0%
,Gender,Male,63.9%,12.9%,23.2%,19.7%,80.2%,0.1%,0.0%,45.1%,52.9%,2.0%,0.0%,76.4%,20.5%,3.1%,0.0%,64.9%,30.6%,4.6%,0.0%,6.4%,84.9%,5.0%,0.1%,3.6%,0.0%,56.1%,38.0%,5.9%,0.0%,17.0%,48.9%,28.3%,0.8%,0.5%,4.5%,0.0%,49.3%,22.8%,25.8%,0.0%,2.2%,0.0%,77.1%,19.3%,3.7%,0.0%,70.1%,22.6%,7.3%,0.0%,61.7%,36.3%,2.0%,0.0%
,,Female,64.2%,3.9%,31.9%,27.5%,72.2%,0.3%,0.0%,64.3%,35.2%,0.5%,0.0%,70.9%,24.6%,4.5%,0.0%,64.9%,28.3%,6.5%,0.3%,4.6%,89.4%,3.5%,0.1%,2.4%,0.0%,56.3%,34.6%,9.1%,0.0%,20.3%,45.5%,31.1%,0.0%,0.1%,2.9%,0.2%,44.4%,17.5%,33.4%,0.4%,4.4%,0.0%,80.0%,18.5%,1.5%,0.0%,73.9%,22.5%,3.6%,0.0%,52.0%,42.8%,5.2%,0.0%
,Employment Status,Employed full time for an employer,56.1%,13.2%,30.7%,12.7%,86.5%,0.8%,0.0%,45.7%,53.6%,0.6%,0.0%,71.4%,26.1%,2.6%,0.0%,62.2%,33.8%,4.0%,0.0%,5.3%,85.2%,4.5%,0.3%,4.7%,0.0%,53.7%,42.9%,3.3%,0.0%,20.6%,55.0%,20.2%,0.4%,0.0%,3.8%,0.0%,47.4%,23.3%,24.9%,0.0%,4.4%,0.0%,74.4%,20.8%,4.8%,0.0%,71.2%,21.0%,7.8%,0.0%,60.4%,36.0%,3.6%,0.0%
,,Employed full time for self,73.9%,14.0%,12.1%,16.0%,84.0%,0.0%,0.0%,46.2%,51.9%,1.9%,0.0%,80.1%,16.7%,3.2%,0.0%,63.2%,32.8%,4.0%,0.0%,6.0%,89.2%,4.4%,0.5%,0.0%,0.0%,51.2%,41.0%,7.8%,0.0%,20.8%,39.6%,33.6%,0.0%,0.0%,6.0%,0.0%,50.7%,27.8%,21.6%,0.0%,0.0%,0.0%,84.1%,13.5%,2.3%,0.0%,75.3%,20.8%,4.0%,0.0%,56.8%,41.3%,1.9%,0.0%
,,Employed part time do not want full time,76.5%,1.4%,22.1%,24.9%,75.1%,0.0%,0.0%,62.3%,33.3%,4.4%,0.0%,68.0%,28.8%,3.2%,0.0%,58.8%,30.3%,10.9%,0.0%,7.8%,90.2%,2.0%,0.0%,0.0%,0.0%,54.6%,40.2%,5.2%,0.0%,17.0%,38.9%,38.1%,6.0%,0.0%,0.0%,0.0%,66.0%,11.1%,22.9%,0.0%,0.0%,0.0%,82.6%,15.4%,2.1%,0.0%,66.3%,21.9%,11.8%,0.0%,38.8%,58.0%,3.2%,0.0%
,,Unemployed,68.9%,11.1%,20.0%,17.6%,82.4%,0.0%,0.0%,51.3%,48.1%,0.6%,0.0%,64.6%,31.5%,3.8%,0.0%,52.3%,39.6%,7.0%,1.1%,11.8%,79.7%,3.1%,0.0%,5.4%,0.0%,43.8%,48.0%,8.2%,0.0%,22.5%,43.7%,30.3%,0.0%,0.4%,3.0%,0.0%,46.9%,17.7%,33.5%,0.0%,1.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,,Employed part time want full time,65.4%,13.5%,21.1%,26.9%,73.1%,0.0%,0.0%,45.5%,54.5%,0.0%,0.0%,72.0%,23.2%,4.8%,0.0%,61.8%,32.6%,5.6%,0.0%,3.3%,87.8%,7.0%,0.0%,1.9%,0.0%,62.2%,31.5%,6.3%,0.0%,12.1%,49.7%,32.4%,1.3%,0.7%,3.7%,0.0%,44.2%,27.3%,26.1%,0.0%,2.4%,0.0%,75.5%,22.6%,1.9%,0.0%,68.0%,27.0%,5.0%,0.0%,68.6%,29.7%,1.7%,0.0%
,,Out of workforce,61.9%,4.3%,33.8%,29.7%,70.1%,0.2%,0.0%,61.5%,36.9%,1.6%,0.0%,76.9%,18.9%,4.2%,0.0%,71.2%,23.4%,5.4%,0.0%,3.8%,89.3%,4.1%,0.0%,2.7%,0.0%,60.7%,30.2%,9.0%,0.0%,17.7%,47.2%,30.8%,0.0%,0.4%,3.7%,0.2%,45.2%,17.5%,32.5%,0.4%,4.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,Per Capita Income Quintiles,Poorest 20%,67.5%,10.1%,22.4%,28.6%,71.4%,0.0%,0.0%,43.0%,56.0%,1.0%,0.0%,69.5%,27.7%,2.8%,0.0%,58.8%,33.7%,7.6%,0.0%,5.6%,83.9%,3.1%,0.0%,7.4%,0.0%,51.8%,33.8%,14.4%,0.0%,16.3%,42.7%,32.6%,1.0%,0.0%,7.3%,0.0%,38.4%,19.7%,38.9%,0.0%,3.0%,0.0%,72.8%,21.9%,5.4%,0.0%,70.9%,21.3%,7.8%,0.0%,62.9%,31.7%,5.4%,0.0%
,,Second 20%,69.4%,8.5%,22.0%,22.0%,78.0%,0.0%,0.0%,46.6%,52.1%,1.4%,0.0%,73.6%,23.4%,3.0%,0.0%,68.0%,26.9%,5.1%,0.0%,4.8%,92.3%,2.4%,0.0%,0.5%,0.0%,56.5%,34.9%,8.6%,0.0%,19.4%,54.4%,23.4%,0.0%,0.6%,2.3%,0.0%,49.7%,21.4%,24.5%,0.0%,4.3%,0.0%,85.5%,10.6%,3.9%,0.0%,67.3%,27.3%,5.5%,0.0%,56.9%,41.8%,1.3%,0.0%
,,Middle 20%,70.9%,10.3%,18.7%,26.6%,72.8%,0.6%,0.0%,55.3%,42.4%,2.3%,0.0%,68.3%,24.8%,6.8%,0.0%,60.5%,37.0%,2.4%,0.0%,6.1%,86.5%,4.6%,0.2%,2.5%,0.0%,47.2%,46.1%,6.7%,0.0%,15.6%,45.7%,35.8%,0.3%,0.7%,1.5%,0.4%,44.4%,21.0%,31.3%,0.0%,3.3%,0.0%,72.1%,26.1%,1.7%,0.0%,70.9%,19.0%,10.1%,0.0%,64.3%,33.1%,2.6%,0.0%
,,Fourth 20%,61.7%,8.8%,29.5%,19.9%,80.1%,0.0%,0.0%,58.8%,40.1%,1.2%,0.0%,74.5%,21.4%,4.2%,0.0%,61.6%,28.9%,8.7%,0.8%,5.6%,88.4%,4.7%,0.0%,1.2%,0.0%,58.1%,38.8%,3.1%,0.0%,16.8%,49.1%,31.1%,0.0%,0.3%,2.7%,0.0%,50.9%,20.6%,27.6%,0.0%,0.8%,0.0%,77.1%,21.0%,1.9%,0.0%,71.2%,25.7%,3.1%,0.0%,62.2%,35.4%,2.4%,0.0%
,,Richest 20%,51.8%,5.4%,42.8%,20.6%,79.0%,0.4%,0.0%,69.0%,30.6%,0.4%,0.0%,82.5%,15.3%,2.3%,0.0%,75.5%,20.8%,3.7%,0.0%,5.5%,84.4%,6.4%,0.2%,3.5%,0.0%,67.3%,27.9%,4.8%,0.0%,24.9%,44.2%,25.6%,0.7%,0.0%,4.7%,0.0%,50.8%,18.0%,25.4%,0.9%,4.9%,0.0%,77.9%,18.5%,3.6%,0.0%,73.9%,18.8%,7.3%,0.0%,54.9%,42.5%,2.5%,0.0%
,Feelings About Household Income,Living comfortably on present income,49.1%,4.1%,46.8%,13.2%,86.8%,0.0%,0.0%,69.4%,28.6%,2.0%,0.0%,80.6%,15.4%,4.0%,0.0%,89.8%,7.4%,2.8%,0.0%,6.7%,84.0%,7.4%,0.0%,1.9%,0.0%,80.4%,15.7%,3.9%,0.0%,21.4%,49.5%,25.4%,0.7%,1.0%,1.9%,0.0%,51.6%,17.5%,28.0%,1.0%,1.9%,0.0%,92.2%,7.4%,0.4%,0.0%,79.2%,16.4%,4.3%,0.0%,57.8%,37.9%,4.3%,0.0%
,,Getting by on present income,68.3%,6.8%,24.9%,22.1%,77.4%,0.4%,0.0%,62.9%,36.3%,0.7%,0.0%,78.1%,18.6%,3.4%,0.0%,69.8%,25.0%,5.3%,0.0%,5.6%,86.5%,4.8%,0.1%,2.9%,0.0%,60.5%,32.2%,7.4%,0.0%,20.2%,48.8%,27.7%,0.0%,0.2%,3.1%,0.0%,48.5%,18.3%,28.5%,0.0%,4.7%,0.0%,77.3%,20.6%,2.1%,0.0%,71.8%,23.7%,4.5%,0.0%,60.0%,38.6%,1.4%,0.0%
,,Finding it difficult on present income,65.7%,8.8%,25.5%,26.4%,73.4%,0.2%,0.0%,51.7%,47.4%,0.9%,0.0%,70.4%,24.9%,4.7%,0.0%,59.0%,35.7%,5.4%,0.0%,4.2%,91.8%,2.6%,0.3%,1.2%,0.0%,46.0%,46.7%,7.3%,0.0%,15.4%,48.4%,30.8%,1.1%,0.0%,4.2%,0.0%,47.7%,21.9%,28.9%,0.0%,1.5%,0.0%,79.6%,18.4%,2.1%,0.0%,69.9%,25.1%,5.0%,0.0%,59.4%,39.0%,1.6%,0.0%
,,Finding it very difficult on present income,66.3%,16.5%,17.2%,29.5%,70.5%,0.0%,0.0%,34.7%,63.6%,1.6%,0.0%,62.8%,33.0%,4.1%,0.0%,42.8%,49.3%,7.2%,0.7%,6.0%,88.7%,2.7%,0.0%,2.6%,0.0%,39.3%,52.2%,8.5%,0.0%,16.9%,42.9%,36.3%,0.2%,0.3%,3.0%,0.4%,42.2%,26.1%,30.8%,0.0%,0.9%,0.0%,68.2%,27.6%,4.3%,0.0%,65.4%,26.1%,8.5%,0.0%,64.5%,34.3%,1.2%,0.0%
,Urban/Rural,A rural area or on a farm,64.1%,11.5%,24.4%,19.6%,80.4%,0.0%,0.0%,51.9%,45.7%,2.4%,0.0%,71.9%,24.6%,3.5%,0.0%,63.4%,29.7%,6.9%,0.0%,3.2%,88.7%,2.5%,0.0%,5.7%,0.0%,57.1%,30.8%,12.1%,0.0%,18.5%,42.3%,31.5%,0.8%,0.3%,6.6%,0.0%,46.4%,22.8%,26.4%,0.0%,4.4%,0.0%,80.7%,14.1%,5.1%,0.0%,71.7%,19.1%,9.2%,0.0%,64.3%,30.7%,5.0%,0.0%
,,A small town or villAge,61.2%,11.3%,27.5%,19.7%,80.0%,0.3%,0.0%,56.2%,43.5%,0.3%,0.0%,76.3%,19.0%,4.7%,0.0%,63.6%,32.3%,4.0%,0.0%,7.0%,83.4%,6.8%,0.4%,2.5%,0.0%,55.9%,39.7%,4.5%,0.0%,16.3%,51.0%,29.3%,0.2%,0.7%,2.5%,0.0%,44.4%,21.2%,29.2%,0.7%,4.5%,0.0%,73.3%,24.2%,2.5%,0.0%,70.2%,23.2%,6.7%,0.0%,57.8%,38.6%,3.6%,0.0%
,,A large city,64.9%,5.5%,29.6%,28.7%,71.0%,0.3%,0.0%,58.1%,41.6%,0.4%,0.0%,72.4%,23.5%,4.1%,0.0%,65.6%,28.4%,5.6%,0.4%,6.1%,89.0%,3.3%,0.0%,1.6%,0.0%,54.1%,38.7%,7.3%,0.0%,19.9%,46.4%,29.9%,0.3%,0.2%,3.1%,0.2%,47.6%,18.0%,32.8%,0.0%,1.6%,0.0%,75.6%,21.9%,2.4%,0.0%,70.3%,24.3%,5.4%,0.0%,55.1%,44.2%,0.8%,0.0%
,,A suburb of a large city,73.9%,6.5%,19.5%,26.3%,73.7%,0.0%,0.0%,39.2%,54.4%,6.4%,0.0%,82.5%,17.5%,0.0%,0.0%,68.6%,26.0%,5.4%,0.0%,6.9%,84.0%,6.1%,0.0%,3.0%,0.0%,64.0%,34.5%,1.6%,0.0%,21.7%,55.1%,23.1%,0.0%,0.0%,0.0%,0.0%,51.6%,20.2%,25.2%,0.0%,3.0%,0.0%,91.5%,7.1%,1.5%,0.0%,71.0%,29.0%,0.0%,0.0%,72.1%,27.9%,0.0%,0.0%
Saudi Arabia,Age,15-24,53.2%,4.2%,42.6%,6.4%,93.6%,0.0%,0.0%,92.4%,7.6%,0.0%,0.0%,62.9%,37.1%,0.0%,0.0%,93.2%,6.8%,0.0%,0.0%,24.9%,71.7%,3.2%,0.0%,0.2%,0.0%,83.8%,15.5%,0.7%,0.0%,32.2%,35.2%,32.5%,0.1%,0.0%,0.0%,0.0%,81.1%,12.0%,6.8%,0.1%,0.0%,0.0%,85.2%,14.8%,0.0%,0.0%,80.6%,19.4%,0.0%,0.0%,68.0%,32.0%,0.0%,0.0%
,,25-34,53.6%,1.5%,44.9%,4.1%,95.5%,0.4%,0.0%,89.9%,10.0%,0.0%,0.1%,73.5%,26.5%,0.0%,0.0%,93.2%,6.8%,0.0%,0.0%,16.4%,77.5%,6.1%,0.0%,0.0%,0.0%,80.2%,19.3%,0.6%,0.0%,23.8%,46.7%,28.8%,0.7%,0.0%,0.0%,0.0%,65.2%,24.3%,10.6%,0.0%,0.0%,0.0%,84.8%,15.2%,0.0%,0.0%,76.0%,23.8%,0.1%,0.0%,71.1%,28.9%,0.0%,0.0%
,,35-44,55.3%,3.8%,41.0%,8.8%,91.2%,0.0%,0.0%,87.7%,12.3%,0.0%,0.0%,77.7%,22.3%,0.0%,0.0%,94.2%,5.5%,0.0%,0.3%,15.2%,81.6%,3.2%,0.0%,0.0%,0.0%,78.1%,20.9%,0.0%,1.0%,30.1%,53.6%,15.8%,0.4%,0.0%,0.0%,0.0%,67.2%,17.6%,15.2%,0.0%,0.0%,0.0%,83.6%,16.4%,0.0%,0.0%,72.0%,28.0%,0.0%,0.0%,69.2%,30.8%,0.0%,0.0%
,,45-64,46.4%,0.0%,53.6%,24.9%,75.1%,0.0%,0.0%,85.9%,14.1%,0.0%,0.0%,79.9%,20.1%,0.0%,0.0%,97.2%,2.8%,0.0%,0.0%,7.4%,87.8%,4.8%,0.0%,0.0%,0.0%,84.6%,15.4%,0.0%,0.0%,25.8%,64.0%,8.0%,2.3%,0.0%,0.0%,0.0%,51.6%,20.4%,26.5%,0.0%,1.4%,0.0%,86.2%,11.0%,2.8%,0.0%,69.1%,28.1%,2.8%,0.0%,56.1%,41.3%,2.6%,0.0%
,,65+,63.2%,0.0%,36.8%,55.1%,44.9%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,71.0%,29.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,26.1%,44.9%,29.0%,0.0%,0.0%,0.0%,0.0%,84.1%,0.0%,15.9%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,64.7%,35.3%,0.0%,0.0%
,Gender,Male,56.1%,3.5%,40.5%,10.4%,89.4%,0.2%,0.0%,87.8%,12.1%,0.0%,0.1%,76.8%,23.2%,0.0%,0.0%,92.8%,7.2%,0.0%,0.0%,17.7%,77.3%,5.0%,0.0%,0.1%,0.0%,76.5%,22.6%,0.5%,0.5%,24.5%,56.7%,17.4%,1.4%,0.0%,0.0%,0.0%,66.5%,17.4%,15.6%,0.0%,0.5%,0.0%,83.4%,15.9%,0.7%,0.0%,72.8%,26.5%,0.7%,0.0%,68.1%,31.3%,0.6%,0.0%
,,Female,47.4%,0.8%,51.8%,12.4%,87.6%,0.0%,0.0%,90.7%,9.3%,0.0%,0.0%,70.5%,29.5%,0.0%,0.0%,96.9%,2.8%,0.0%,0.2%,12.5%,83.3%,4.2%,0.0%,0.0%,0.0%,89.1%,10.9%,0.0%,0.0%,32.7%,40.6%,26.5%,0.1%,0.0%,0.0%,0.0%,65.6%,20.6%,13.7%,0.1%,0.0%,0.0%,89.0%,11.0%,0.0%,0.0%,78.5%,21.5%,0.0%,0.0%,64.0%,36.0%,0.0%,0.0%
,Employment Status,Employed full time for an employer,50.1%,2.7%,47.2%,10.3%,89.5%,0.2%,0.0%,88.5%,11.4%,0.0%,0.1%,77.0%,23.0%,0.0%,0.0%,94.3%,5.7%,0.0%,0.0%,15.6%,78.3%,6.0%,0.0%,0.1%,0.0%,79.8%,19.3%,0.3%,0.6%,23.4%,54.3%,20.7%,1.7%,0.0%,0.0%,0.0%,64.1%,18.7%,17.2%,0.0%,0.0%,0.0%,84.3%,15.0%,0.6%,0.0%,74.9%,24.4%,0.7%,0.0%,68.2%,31.2%,0.6%,0.0%
,,Employed full time for self,67.1%,3.5%,29.4%,16.7%,83.3%,0.0%,0.0%,86.5%,13.5%,0.0%,0.0%,74.2%,25.8%,0.0%,0.0%,98.2%,1.8%,0.0%,0.0%,9.8%,83.9%,6.3%,0.0%,0.0%,0.0%,74.4%,25.6%,0.0%,0.0%,29.2%,51.5%,19.4%,0.0%,0.0%,0.0%,0.0%,53.4%,40.1%,5.8%,0.6%,0.0%,0.0%,86.9%,13.1%,0.0%,0.0%,78.1%,21.9%,0.0%,0.0%,70.3%,29.7%,0.0%,0.0%
,,Employed part time do not want full time,36.7%,0.0%,63.3%,13.5%,86.5%,0.0%,0.0%,90.1%,9.9%,0.0%,0.0%,72.6%,27.4%,0.0%,0.0%,87.0%,13.0%,0.0%,0.0%,21.3%,78.0%,0.7%,0.0%,0.0%,0.0%,90.8%,9.2%,0.0%,0.0%,25.5%,50.2%,24.4%,0.0%,0.0%,0.0%,0.0%,71.3%,16.4%,12.3%,0.0%,0.0%,0.0%,94.8%,5.2%,0.0%,0.0%,75.5%,24.5%,0.0%,0.0%,57.6%,42.4%,0.0%,0.0%
,,Unemployed,71.6%,5.7%,22.7%,5.2%,94.8%,0.0%,0.0%,84.8%,15.2%,0.0%,0.0%,58.9%,41.1%,0.0%,0.0%,96.2%,3.8%,0.0%,0.0%,18.9%,79.3%,1.8%,0.0%,0.0%,0.0%,72.4%,27.6%,0.0%,0.0%,32.0%,39.3%,28.7%,0.0%,0.0%,0.0%,0.0%,70.5%,24.7%,4.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,,Employed part time want full time,74.2%,0.9%,24.9%,7.9%,92.1%,0.0%,0.0%,90.9%,9.1%,0.0%,0.0%,80.3%,19.7%,0.0%,0.0%,87.9%,12.1%,0.0%,0.0%,22.1%,67.2%,10.7%,0.0%,0.0%,0.0%,68.5%,31.5%,0.0%,0.0%,41.2%,48.7%,10.1%,0.0%,0.0%,0.0%,0.0%,77.4%,8.3%,14.2%,0.0%,0.0%,0.0%,79.3%,20.7%,0.0%,0.0%,59.7%,40.3%,0.0%,0.0%,59.2%,40.8%,0.0%,0.0%
,,Out of workforce,47.2%,1.0%,51.8%,14.1%,85.9%,0.0%,0.0%,91.1%,8.9%,0.0%,0.0%,73.7%,26.3%,0.0%,0.0%,95.6%,4.1%,0.0%,0.3%,13.8%,83.8%,2.4%,0.0%,0.0%,0.0%,89.3%,10.2%,0.5%,0.0%,32.3%,46.7%,20.9%,0.1%,0.0%,0.0%,0.0%,68.0%,15.2%,15.6%,0.0%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,Per Capita Income Quintiles,Poorest 20%,55.6%,1.5%,42.9%,13.8%,86.2%,0.0%,0.0%,88.0%,12.0%,0.0%,0.0%,78.6%,21.4%,0.0%,0.0%,93.5%,6.5%,0.0%,0.0%,10.7%,88.0%,1.2%,0.0%,0.0%,0.0%,74.4%,23.3%,0.9%,1.4%,18.7%,66.5%,14.8%,0.0%,0.0%,0.0%,0.0%,64.1%,16.7%,17.6%,0.0%,1.6%,0.0%,82.9%,13.6%,3.5%,0.0%,70.7%,25.8%,3.5%,0.0%,72.5%,27.5%,0.0%,0.0%
,,Second 20%,60.6%,5.1%,34.3%,16.5%,83.5%,0.0%,0.0%,82.2%,17.8%,0.0%,0.0%,74.6%,25.4%,0.0%,0.0%,95.5%,4.5%,0.0%,0.0%,13.8%,79.5%,6.8%,0.0%,0.0%,0.0%,78.6%,21.4%,0.0%,0.0%,35.5%,44.7%,18.2%,1.6%,0.0%,0.0%,0.0%,61.7%,18.3%,19.9%,0.0%,0.0%,0.0%,86.4%,13.6%,0.0%,0.0%,68.8%,31.2%,0.0%,0.0%,79.4%,20.6%,0.0%,0.0%
,,Middle 20%,45.3%,1.8%,52.9%,6.9%,93.1%,0.0%,0.0%,91.6%,8.4%,0.0%,0.0%,73.4%,26.6%,0.0%,0.0%,95.4%,4.6%,0.0%,0.0%,14.1%,81.5%,4.3%,0.0%,0.0%,0.0%,84.5%,15.5%,0.0%,0.0%,28.3%,45.2%,26.5%,0.0%,0.0%,0.0%,0.0%,65.8%,21.2%,13.0%,0.0%,0.0%,0.0%,82.5%,17.5%,0.0%,0.0%,73.4%,26.6%,0.0%,0.0%,59.0%,41.0%,0.0%,0.0%
